Index,coherence,source,lang,Prompt_MeanK1,Prompt_MeanK2,Prompt_Global,Prompt_MCR,Prompt_SSC,Prompt_WL,Prompt_Var,Prompt_Peak,Prompt_Valley,Prompt_Amp,Prompt_Skew,Prompt_Kurt,Prompt_ApEn,Prompt_Acf,Prompt_AcfZcr
1403,3,CEDCC,zh,0.41156683762868246,,0.45670726895332336,0.6428571428571429,0.7692307692307693,0.05338470637798309,0.00175466239532261,0.5159041881561279,0.3583209812641144,0.15758320689201355,0.8817651895157587,-2.641715308427993,-0.07410797215372167,-0.23229072306927018,0.7857142857142857
2828,2,CEDCC,zh,0.5413333475589752,,0.5377690196037292,0.4,0.6428571428571429,0.05270867943763733,0.0020976925495651555,0.6493675708770752,0.4702315926551819,0.1791359782218933,0.5113431937385805,-2.9126325279676912,-0.06899287148695166,-0.10545847473654713,0.5333333333333333
1808,3,CEDCC,zh,0.5530776870250702,,0.7416720390319824,0.4166666666666667,0.7391304347826086,0.08485325425863266,0.005580779842872081,0.7197433710098267,0.4472696781158447,0.27247369289398193,0.5487496703360003,-3.7309367100492663,0.11874042770236626,0.04337498941449429,0.4166666666666667
2808,2,CEDCC,zh,0.5617652558363401,,0.6085186004638672,0.3333333333333333,0.6363636363636364,0.07087921102841695,0.005992549084201688,0.6865881681442261,0.43906503915786743,0.24752312898635864,-0.10875885237144733,-4.121352343675005,-0.08701137698962969,0.418190784147951,0.16666666666666666
314,2,CEDCC,zh,0.4538028985261917,,0.4914052188396454,0.3333333333333333,0.7,0.05212099921135675,0.002245090195539615,0.5527445077896118,0.3651427924633026,0.1876017153263092,0.487442424005253,-3.4415534800804406,0.15716861852658903,0.1131471942077303,0.42857142857142855
1791,1,CEDCC,zh,0.42052132162180816,,0.5590008497238159,0.38095238095238093,0.6,0.06335341788473584,0.005189491331951914,0.639606773853302,0.32154080271720886,0.31806597113609314,1.4262849873762087,-0.8989132880490924,0.1322520402520868,0.1142971840111706,0.47619047619047616
2780,2,CEDCC,zh,0.5848759069587245,,0.6692120432853699,0.5625,0.5806451612903226,0.152895700186491,0.013575264981465987,0.8114398121833801,0.3730672001838684,0.4383726119995117,0.184920219890989,-3.8781297946123123,0.28785469767303873,-0.2686629833172275,0.5625
3235,2,CEDCC,zh,0.4513015959944044,,0.5760989785194397,0.37037037037037035,0.7307692307692307,0.16642868739587288,0.029178475082527074,0.8002102971076965,0.19776195287704468,0.6024483442306519,0.3364911786857884,-4.083305633390374,0.11629237880825283,0.2690474130499645,0.2222222222222222
4275,1,CEDCC,zh,0.5057345181703568,,0.5096870064735413,0.8,0.75,0.05837645530700684,0.001521176357845914,0.5582476258277893,0.4533049762248993,0.10494264960289001,-0.26785364709251996,-4.409888789448862,-0.2231435513142097,-0.19329589077625986,0.8
2864,3,CEDCC,zh,0.5056638022263845,,0.577680766582489,0.3,0.5263157894736842,0.07168988585472107,0.009593258979240401,0.7489982843399048,0.369113028049469,0.3798852562904358,0.7276577463448015,-2.7835006442500214,0.08733614172443893,0.5768045096697576,0.1
2626,1,CEDCC,zh,0.5040571506206806,,0.5238599181175232,0.75,0.7272727272727273,0.059245432416598,0.0018644687384045773,0.5856879353523254,0.4387710690498352,0.14691686630249023,0.2894141707664482,-3.7456176503603364,-0.08701137698962969,-0.291425709676216,0.5833333333333334
918,3,CEDCC,zh,0.48639732433689964,,0.5956758260726929,0.5294117647058824,0.75,0.049322996069403255,0.0020631964585261357,0.5910371541976929,0.4103175103664398,0.18071964383125305,0.29597759593293194,-3.3099514428514243,0.020922105308264438,0.25018145885599635,0.17647058823529413
2369,2,CEDCC,zh,0.5781493800527909,,0.6733907461166382,0.375,0.6,0.1036144308745861,0.008915033045365403,0.7128512263298035,0.34230726957321167,0.3705439567565918,-1.0119023440437573,-2.3916633085917924,-0.06453852113757108,0.08632923676739626,0.375
2698,3,CEDCC,zh,0.4510923206806183,,0.4418667256832123,0.2857142857142857,0.38461538461538464,0.07569473556109838,0.006941996143695637,0.5981083512306213,0.3026147782802582,0.29549357295036316,0.09839916372134103,-3.954353895428213,-0.07410797215372167,0.44971111221288407,0.14285714285714285
2306,2,CEDCC,zh,0.4618409849703312,,0.5465433597564697,0.3684210526315789,0.7777777777777778,0.13970798724576047,0.01812490079280767,0.6763749122619629,0.2391955703496933,0.4371793419122696,0.08478227726198923,-4.396368823841655,0.09185850095287007,0.19113022637563007,0.3684210526315789
2581,3,CEDCC,zh,0.4827213123440742,,0.46422630548477173,0.42105263157894735,0.6666666666666666,0.1400594711303711,0.01722489626427657,0.6862974166870117,0.28333818912506104,0.4029592275619507,-0.17071994095680926,-4.506684937162502,-0.05406722127027619,0.14808554540956306,0.21052631578947367
683,2,CEDCC,zh,0.5410555079579353,,0.5483894348144531,0.5641025641025641,0.6052631578947368,0.07456075839507274,0.007985011997949288,0.9437519311904907,0.3813954293727875,0.5623565018177032,2.369260113789778,5.469219298787879,0.4062224782665633,0.10213221814096264,0.5128205128205128
1860,1,CEDCC,zh,0.4825101707662855,,0.5134335160255432,0.46153846153846156,0.6666666666666666,0.0721475573686453,0.0035897562742129288,0.5581818222999573,0.3847023844718933,0.17347943782806396,-0.18752517650347694,-4.360858608933832,-0.08004270767353594,0.007497432461045233,0.6153846153846154
